id,Ten_KH,Ten_TV,Mo_ta,idHo
61859947267dc912d02a497d,Crepis,"Sâm hoàn dương, Cải đồng","CREPIS L., họ Cúc - Asteraceae[Từ chữ Hy Lạp krepis: dép, liên hệ đến hình dạng của quả giống hình chiếc dép hay giầy]Cây thảo sống hằng năm, hai năm hay cây sống lâu năm dạng thảo. Cụm hoa đầu ở ngọn thân, toàn hoa hình lưỡi, thường màu vàng hoặc ít khi màu đỏ. Lá bắc 2 - 3 hàng có cỡ khác nhau. Quả có mỏ dài mang mào lông.Gồm khoảng 200 loài phân bố chủ yếu ở Bắc bán cầu",618595fb267dc912d02a463c
61859947267dc912d02a497e,Crescentia,Đào tiên,"Crescentia L.[Để chào mừng nhà thực vật học U.A Crescenti]Cây gỗ nhỏ hay lớn. Lá mọc so le, đơn. Hoa ở nách lá, có tràng hoa hình ống lớn, phình ở bụng. Quả mọng.Gồm 6 loài của vùng nhiệt đới châu Mỹ và Ăngti.",618595fb267dc912d02a46ee
61859947267dc912d02a497f,Crinum,"Náng, Tỏi lơi","CRINUM L.[Từ chữ Hy Lạp krinon: cây huệ tây; liên hệ đến sự gần gũi của các loài cây này]Gốc rễ dạng củ. Lá mọc từ rễ, dài, hình dải lụa hoặc hình kiếm. Cụm hoa không có lá; cán hoa khỏe mang một mo có 1 - 2 phần và một tán những hoa lớn hình ống, không cuống hoặc gần như không cuống. Bao hoa gồm 3 lá đài và 3 cánh hoa giống nhau về màu sắc và kích thước, hình ngọn giáo hay hình dải thành phễu hay thành chén; ống thẳng hay cong. Nhị 6, đính ở họng của bao hoa, đứng hay nghiêng; chỉ nhị dài; bao phấn hình dải, đính lưng. Bầu hạ, 3 ô, nhiều noãn hoặc ít noãn; vòi dạng sợi; đầu nhụy hẹp. Quả gần hình cầu, dạng màng hoặc dai, mở không đều; hạt ít, to, tròn, có vỏ dày; phôi nhũ giàu.Gồm tới 130 loài ở các vùng nhiệt đới và vùng nóng",618595fb267dc912d02a46f8
61859947267dc912d02a4980,Crispa,,,618595fb267dc912d02a46db
61859947267dc912d02a4981,Crocosmia,"Nghệ hương, Hùng hoàng lan","CROCOSMIA Planch.Từ chữ Latin crocus, do chữ Hy Lạp krokos: cây nghệ tây, và osme: mùi thơm; cây có mùi thơm của Nghệ tâyCây nhỏ có hành dạng như La dơn. Lá xếp hai dãy. Hoa thành bông phân nhánh; bao hoa hình ống cong rồi loe ra thành hình phễu. Quả hình cầu, mỗi ô chứa 3 hoặc nhiều hạt. Hoa khô ngâm vào nước có mùi thơm nồng của nghệ hương.Gồm 11 loài ở Nam Phi.",618595fb267dc912d02a46e2
61859947267dc912d02a4982,Crosandra,Hỏa hoàng,"CROSSANDRA Salisb.,Từ chữ Hy Lạp krossos: tua viền và andros: nhịCây thảo hay cây nhỡ phân cành nhiều. Lá mọc đối, đơn, nguyên. Cụm hoa bông dày ở ngọn với lá bắc và lá bắc con. Hoa có 5 lá đài, 5 cánh hoa dính thành ống hay phễu, 4 nhị không thò ra ngoài. Quả nang.Gồm 50 loài của các vùng nhiệt đới châu Phi, Ả Rập và Mađagaxca. Ở nước ta có nhập trồng 1 loài.",618595fb267dc912d02a4641
61859947267dc912d02a4983,Crossostephium,Cúc mốc,"Từ chữ Hy Lạp krossos: tua viền và stephos: vòngCây nhỡ, có nhiều lông. Lá chẻ ba thùy hay nguyên. Cụm hoa hình bông dày đặc gồm nhiều đầu. Hoa cái ở xung quanh, hoa lưỡng tính ở phía giữa của đầu. Quả bế không có tuyến; mào lông chỉ gồm những râu ngắn đính gần như thành hình vành khăn.Chỉ có 1 loài ở vùng Đông Á. Ta có trồng làm cảnh",618595fb267dc912d02a46f7
61859947267dc912d02a4984,Crotalaria,"Lục lạc, Sục sạc","CROTALARIA L.[Từ chữ Hy Lạp crotalon: cái nhạc, liên hệ đến tiếng động phát ra khi các hạt ở bên trong quả khô tạo nên]Cỏ mọc đứng hay bò, ít khi là cây bụi hoặc cây nhỡ. Lá đơn hay kép chân vịt, 3 lá chét, nguyên (có 1 loài có 5 lá). Lá kèm tồn tại hay sớm rụng hoặc không có.Cụm hoa chùm ở ngọn hoặc ở nách và thường mọc đối với một lá, rất ít khi là tán, đầu, hoặc với 1-2 hoa ở nách các lá phía trên. Có lá bắc con đính trên cuống hoa hoặc đài. Đài hình ống, hoặc hình chuông, có 5 răng hoặc chia 2 môi, có thùy dài nhiều hay ít. Tràng hoa vàng, ít khi màu lam hoặc tía, thụt hay thò; cánh cờ không lông, dài hơn các cánh hoa khác, luôn luôn có 2 vẩy hoặc 2 chai ở gốc, phía trong; cánh bên ngắn hơn; cánh thìa gấp đầu gối, nhọn. Nhị 10, dính bởi chỉ nhị thành một ống mở về phía trên. 5 bao phấn đính gốc xen kẽ với 5 bao phấn ngắn đính lưng. Bầu không cuống hay có cuống, nhẵn hay có lông, chứa 2 đến nhiều noãn. Vòi hình sợi, gấp đầu gối; đầu nhụy nhỏ, dạng chấm.Quả đậu chắc, phình dạng túi, có 2 van; hạt 1 hoặc nhiều, hình tim hay hình thận.Gồm tới 600 loài ở nhiệt đới và cận nhiệt đới.",618595fb267dc912d02a46ee
61859947267dc912d02a4985,Croton,Cù đèn,"Từ chữ kroton: con ve, con bọ chét, do cây có mùi hôi của dầu thầu dầu.Cây gỗ, cây nhỡ hoặc cây bụi có lông hình khiên, hoặc hình sao phân nhánh. Lá mọc so le, thường gần mọc vòng ở ngọn nhánh; gân lông chim hay chân vịt, thường có 2 tuyến ở gốc phiến hoặc ở ngọn của cuống; lá kèm rụng.Cụm hoa chùm ở ngọn hay gần ở nách, dạng bông, hoa cái ở gốc, hoa đực ở phía trên, ít khi khác gốc; lá bắc nhỏ, thường rụng. Hoa đực có 5 lá đài, lợp, dính nhau ở gốc; 5 cánh hoa bằng hoặc ngắn hơn lá đài; đĩa mật gồm 5 tuyến, đối diện với lá đài; 10 nhị hay hơn, chỉ nhị rời, bao phấn đính gốc có các ô phấn song song; đế hoa có lông nhiều; không có nhụy lép. Hoa cái có 5 lá đài như ở hoa đực nhưng rộng hơn; không có cánh hoa hoặc có cánh hoa rất nhỏ, hiếm khi có cánh hoa bằng lá đài; đĩa mật do các tuyến dày, hình dải, ở gốc đài; bầu 3 ô; noãn đơn, treo, đảo; vòi 3, thường rời từ gốc, chẻ tư hay chẻ hai.Quả nang có 3 mảnh vỏ và 6 van; hạt nhẵn, có phôi nhũ nhiều, tử diệp rộng và mồng nhỏ.",618595fb267dc912d02a4624
61859947267dc912d02a4986,Crudia,,,618595fb267dc912d02a4623
61859947267dc912d02a4987,Crypsinus,,,618595fb267dc912d02a46a3
61859947267dc912d02a4988,Crypteronia,,,618595fb267dc912d02a469c
61859947267dc912d02a4989,Cryptocarya,,,618595fb267dc912d02a46c5
61859947267dc912d02a498a,Cryptochilus,,,618595fb267dc912d02a4649
61859947267dc912d02a498b,Cryptocoryne,,,618595fb267dc912d02a4680
61859947267dc912d02a498c,Cryptolepis,,,618595fb267dc912d02a46bf
61859947267dc912d02a498d,Cryptomeria,Liễu sam,,618595fb267dc912d02a46ea
61859947267dc912d02a498e,Cryptophragmium,,,618595fb267dc912d02a46d2
61859947267dc912d02a498f,Cryptopylos,,,618595fb267dc912d02a46f7
61859947267dc912d02a4990,Cryptostegia,,,618595fb267dc912d02a4680
61859947267dc912d02a4991,Cryptostylis,,,618595fb267dc912d02a46ea
61859947267dc912d02a4992,Cryptotaenia,,,618595fb267dc912d02a4680
61859947267dc912d02a4993,Ctenopteris,,,618595fb267dc912d02a46e1
61859947267dc912d02a4994,Cucumis,,,618595fb267dc912d02a469c
61859947267dc912d02a4995,Cucurbita,,,618595fb267dc912d02a46c6
61859947267dc912d02a4996,Cucusbalus,,,618595fb267dc912d02a46c6
61859947267dc912d02a4997,Cullen,,,618595fb267dc912d02a46ae
61859947267dc912d02a4998,Cunninghamia,,,618595fb267dc912d02a4624
61859947267dc912d02a4999,Cupressus,,,618595fb267dc912d02a46d2
61859947267dc912d02a499a,Cupresuss,Hoàng đàn,,618595fb267dc912d02a46c7
61859947267dc912d02a499b,Curculiago,,,618595fb267dc912d02a46c7
61859947267dc912d02a499c,Curculigo,,,618595fb267dc912d02a463e
61859947267dc912d02a499d,Curcuma,,,618595fb267dc912d02a463e
61859947267dc912d02a499e,Cuscuta,,,618595fb267dc912d02a46fb
61859947267dc912d02a499f,Cyamopsis,,,618595fb267dc912d02a46c8
61859947267dc912d02a49a0,Cyanotiis,,,618595fb267dc912d02a4624
61859947267dc912d02a49a1,Cyanotis,,,618595fb267dc912d02a46be
61859947267dc912d02a49a2,Cyathea,,,618595fb267dc912d02a46be
61859947267dc912d02a49a3,Cyathocalyx,,,618595fb267dc912d02a46c9
61859947267dc912d02a49a4,Cyathocline,,,618595fb267dc912d02a46e0
61859947267dc912d02a49a5,Cyathostemma,,,618595fb267dc912d02a46ee
61859947267dc912d02a49a6,Cyathula,,,618595fb267dc912d02a46e0
61859947267dc912d02a49a7,Cycas,,,618595fb267dc912d02a46da
61859947267dc912d02a49a8,Cyclacanthus,,,618595fb267dc912d02a46ca
61859947267dc912d02a49a9,Cyclea,,,618595fb267dc912d02a46f7
61859947267dc912d02a49aa,Cyclocarpa,,,618595fb267dc912d02a4664
61859947267dc912d02a49ab,Cyclopeltis,,,618595fb267dc912d02a4624
61859947267dc912d02a49ac,Cyclosorus,,,618595fb267dc912d02a4615
61859947267dc912d02a49ad,Cymbidium,,,618595fb267dc912d02a46d6
61859947267dc912d02a49ae,Cymbopogon,,,618595fb267dc912d02a4680
61859947267dc912d02a49af,Cymodocea,,,618595fb267dc912d02a4696
61859947267dc912d02a49b0,Cynanchum,,,618595fb267dc912d02a46cb
61859947267dc912d02a49b1,Cynara,,,618595fb267dc912d02a46ea
61859947267dc912d02a49b2,Cynodon,,,618595fb267dc912d02a46ee
61859947267dc912d02a49b3,Cynoglossum,,,618595fb267dc912d02a4696
61859947267dc912d02a49b4,Cynometra,,,618595fb267dc912d02a46fd
61859947267dc912d02a49b5,Cyperus,,,618595fb267dc912d02a46a3
61859947267dc912d02a49b6,Cyphomandra,,,618595fb267dc912d02a46cc
61859947267dc912d02a49b7,Cypripedium,,"The genus  Cypripedium  L.  includes  40–45  species distributed mainly in areas of Holarctic  region with temperate climate. Its highest species  diversity is observed in the eastern part of mainland  Asia and in Northern America. In their intact habitats,  some species of the genus are quite common playing  significant  role  in  plant  communities  forming  picturesque  landscape  aspects  during  anthesis  (Averyanov,  1999,  2000).  Some  Cypripedium  species are not uncommon in uplands and mountains  of subtropical countries, but few of them reach  tropical zone. In Central America these species are  Cypripedium irapeanum La Llave et Lex., C. molle  Lindl. and  C. dickinsonianum Hagsater distributed  from Mexico to Guatemala, Salvador and Honduras  (Cribb, 1997; Eccarius, 2009). In Asia only two  species –  Cypripedium lentiginosum P. J. Cribb et  S. C. Chen and  C. subtropicum S. C. Chen et K.  Y. Lang, reported in this paper, reach truly tropical  zone. Localities of these species recently discovered  in northern Vietnam represent southernmost  locations of the genus area in the Old World. A brief taxonomical review of two discovered  species in the flora of Vietnam is presented below.  This treatment includes key for species identification;  standard taxonomic citations for the genus, sections,  species and synonyms; data on types; available  information on ecology, phenology and distribution,  expected IUCN Red List status; notes on phylogeny,  taxonomy,  geography  and  possible  conservation  actions, as well as list of studied specimens and  relevant materials.The genus Cypripedium in the flora of VietnamCypripedium  L.,  1753,  Sp.  Pl.:  951;  Cribb,  1997, Gen. Cypripedium: 1–301; Eccarius, 2009,  Orchideengattung Cypripedium: 1–384.Type: C. calceolus L.40–45 species. Europe, temperate and subtropical  Asia (except arid areas), Himalayas, China, northern  Indochina, North and Central America (south to  Honduras and Guatemala).In Vietnam: two species",618595fb267dc912d02a46c3
61859947267dc912d02a49b8,Cyrtococcum,,,618595fb267dc912d02a4680
61859947267dc912d02a49b9,Cyrtomium,,,618595fb267dc912d02a4696
61859947267dc912d02a49ba,Cyrtosia,,,618595fb267dc912d02a4615
61859947267dc912d02a49bb,Cyrtosperma,,,618595fb267dc912d02a4680
61859947267dc912d02a49bc,Cyrtostachys,,,618595fb267dc912d02a46bf
61859947267dc912d02a49bd,Cystacanthus,,,618595fb267dc912d02a46e8
61859947267dc912d02a49be,Dacrycarpus,,,618595fb267dc912d02a46f7
61859947267dc912d02a49bf,Dacrydium,,,618595fb267dc912d02a4697
61859947267dc912d02a49c0,Dacryodes,,,618595fb267dc912d02a4697
61859947267dc912d02a49c1,Dactyloctenium,,,618595fb267dc912d02a469f
61859947267dc912d02a49c2,Daemonorops,,,618595fb267dc912d02a4696
61859947267dc912d02a49c3,Dahlia,,,618595fb267dc912d02a46e8
61859947267dc912d02a49c4,Dalbergia,,,618595fb267dc912d02a46ee
61859947267dc912d02a49c5,Dalechampia,,,618595fb267dc912d02a4624
61859947267dc912d02a49c6,Dalzellia,,,618595fb267dc912d02a4623
61859947267dc912d02a49c7,Dalziella,,,618595fb267dc912d02a4698
61859947267dc912d02a49c8,Damnacanthus,,,618595fb267dc912d02a4698
61859947267dc912d02a49c9,Daphne,,,618595fb267dc912d02a46ae
61859947267dc912d02a49ca,Daphniphyllum,,,618595fb267dc912d02a46d8
61859947267dc912d02a49cb,Dastmaschalon,,,618595fb267dc912d02a46cd
61859947267dc912d02a49cc,Dasygrammitis,,,618595fb267dc912d02a46e0
61859947267dc912d02a49cd,Dasymachalon,,,618595fb267dc912d02a469c
61859947267dc912d02a49ce,Dasymaschalon,,,618595fb267dc912d02a46e0
61859947267dc912d02a49cf,Datisca,,,618595fb267dc912d02a46e0
61859947267dc912d02a49d0,Datura,,,618595fb267dc912d02a4607
61859947267dc912d02a49d1,Daucus,,,618595fb267dc912d02a46c3
61859947267dc912d02a49d2,Davallia,,,618595fb267dc912d02a46e1
61859947267dc912d02a49d3,Davidia,Hoa lệch,,618595fb267dc912d02a4608
61859947267dc912d02a49d4,Debregeasia,,,618595fb267dc912d02a4609
61859947267dc912d02a49d5,Decaisena,,,618595fb267dc912d02a46e2
61859947267dc912d02a49d6,Decaisnea,Thập tử,,618595fb267dc912d02a4648
61859947267dc912d02a49d7,Decaspermum,,,618595fb267dc912d02a4648
61859947267dc912d02a49d8,Deeringia,,,618595fb267dc912d02a4670
61859947267dc912d02a49d9,Dehaasia,,,618595fb267dc912d02a46da
61859947267dc912d02a49da,Delavaya,,,618595fb267dc912d02a4649
61859947267dc912d02a49db,Delonix,,,618595fb267dc912d02a46b6
61859947267dc912d02a49dc,Delphinium,,,618595fb267dc912d02a46a3
61859947267dc912d02a49dd,Dendrobium,,,618595fb267dc912d02a46a8
61859947267dc912d02a49de,Dendrocalamus,,,618595fb267dc912d02a4680
61859947267dc912d02a49df,Dendrochnide,,,618595fb267dc912d02a4696
61859947267dc912d02a49e0,Dendrocnide,,,618595fb267dc912d02a46e2
61859947267dc912d02a49e1,Dendrolobium,,,618595fb267dc912d02a46e2
61859947267dc912d02a49e2,Dendrotrophe,,,618595fb267dc912d02a4624
61859947267dc912d02a49e3,Dennstaedtia,,,618595fb267dc912d02a46e6
61859947267dc912d02a49e4,Dentella,,,618595fb267dc912d02a45f0
61859947267dc912d02a49e5,Derris,,,618595fb267dc912d02a46b5
61859947267dc912d02a49e6,Desmodium,,,618595fb267dc912d02a460a
61859947267dc912d02a49e7,Desmos,,,618595fb267dc912d02a46ae
61859947267dc912d02a49e8,Desmostachya,,,618595fb267dc912d02a4624
61859947267dc912d02a49e9,Deutzianthus,,,618595fb267dc912d02a4624
61859947267dc912d02a49ea,Dialium,,,618595fb267dc912d02a46e0
61859947267dc912d02a49eb,Dianella,Hương bài,,618595fb267dc912d02a4696
61859947267dc912d02a49ec,Dianthus,,,618595fb267dc912d02a4623
61859947267dc912d02a49ed,Dicentra,,,618595fb267dc912d02a46a3
61859947267dc912d02a49ee,Dicerma,,,618595fb267dc912d02a46e9
61859947267dc912d02a49ef,Dichanthium,,,618595fb267dc912d02a46ae
61859947267dc912d02a49f0,Dichapetalum,A Tràng,,618595fb267dc912d02a4628
61859947267dc912d02a49f1,Dichondra,,,618595fb267dc912d02a4624
61859947267dc912d02a49f2,Dichorisandra,,,618595fb267dc912d02a4696
61859947267dc912d02a49f3,Dichroa,,,618595fb267dc912d02a460c
61859947267dc912d02a49f4,Dichrocephala,,,618595fb267dc912d02a46c1
61859947267dc912d02a49f5,Dicliptera,,,618595fb267dc912d02a46be
61859947267dc912d02a49f6,Dicranopteris,,,618595fb267dc912d02a463a
61859947267dc912d02a49f7,Dictiospermum,,,618595fb267dc912d02a46ee
61859947267dc912d02a49f8,Dictyospermum,,,618595fb267dc912d02a46f7
61859947267dc912d02a49f9,Didissandra,,,618595fb267dc912d02a462d
61859947267dc912d02a49fa,Didymocarpus,,,618595fb267dc912d02a46be
61859947267dc912d02a49fb,Didymoplexiella,,,618595fb267dc912d02a46be
61859947267dc912d02a49fc,Didymoplexiopsis,,,618595fb267dc912d02a462b
61859947267dc912d02a49fd,Didymoplexis,,,618595fb267dc912d02a462b
61859947267dc912d02a49fe,Diectomis,,,618595fb267dc912d02a4680
61859947267dc912d02a49ff,Dieffenbachia,,,618595fb267dc912d02a4680
61859947267dc912d02a4a00,Digitalis,,,618595fb267dc912d02a4680
61859947267dc912d02a4a01,Digitaria,,,618595fb267dc912d02a4696
61859947267dc912d02a4a02,Dillenia,,,618595fb267dc912d02a46bf
61859947267dc912d02a4a03,Dimeria,,,618595fb267dc912d02a46be
61859947267dc912d02a4a04,Dimocarpus,,,618595fb267dc912d02a4696
61859947267dc912d02a4a05,Dimorphocalyx,,,618595fb267dc912d02a460e
61859947267dc912d02a4a06,Dinetus,,,618595fb267dc912d02a4696
61859947267dc912d02a4a07,Dinochloa,,,618595fb267dc912d02a46b6
61859947267dc912d02a4a08,Dioscorea,,,618595fb267dc912d02a4623
61859947267dc912d02a4a09,Diosporopsis,,,618595fb267dc912d02a46c1
61859947267dc912d02a4a0a,Diospyros,,,618595fb267dc912d02a4696
61859947267dc912d02a4a0b,Dipentodon,Đi pen tô,,618595fb267dc912d02a460f
61859947267dc912d02a4a0c,Diphyllarium,,,618595fb267dc912d02a46c0
61859947267dc912d02a4a0d,Diplazium,,,618595fb267dc912d02a4616
61859947267dc912d02a4a0e,Diplectria,,,618595fb267dc912d02a4610
61859947267dc912d02a4a0f,Diplobryum,,,618595fb267dc912d02a4624
61859947267dc912d02a4a10,Diploclisia,,,618595fb267dc912d02a46e8
61859947267dc912d02a4a11,Diplocyclos,,,618595fb267dc912d02a4662
61859947267dc912d02a4a12,Diplomeris,,,618595fb267dc912d02a4698
61859947267dc912d02a4a13,Diplopanax,,,618595fb267dc912d02a4664
61859947267dc912d02a4a14,Diploprora,,,618595fb267dc912d02a46c6
61859947267dc912d02a4a15,Diplopterygium,,,618595fb267dc912d02a4680
61859947267dc912d02a4a16,Diplycosia,,,618595fb267dc912d02a4660
61859947267dc912d02a4a17,Dipodium,,,618595fb267dc912d02a4680
61859947267dc912d02a4a18,Dipsacus,Tục đoạn,,618595fb267dc912d02a462d
61859947267dc912d02a4a19,Dipteris,,,618595fb267dc912d02a4672
61859947267dc912d02a4a1a,Dipterocarpus,,,618595fb267dc912d02a4680
61859947267dc912d02a4a1b,Disanthus,Kim lũ mai,,618595fb267dc912d02a4611
